ROWID,Country,State lgd code,State,Yearcode,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate per lakh person
12847,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
12848,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
12849,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
12850,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),75,88,0.1
12851,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),75,88,0.1
12852,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",3066,3076,4.1
12853,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",316,318,0.4
12854,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud  (Total)",3652,3664,4.8
12855,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |a) Bank",79,79,0.1
12856,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |b) ATMs",9,9,0
12857,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",3,3,0
12858,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",179,179,0.2
12859,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",270,270,0.4
12860,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),3727,3752,4.9
12861,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Other IPC Crimes,Other IPC Crimes,18564,19060,24.6
12862,India,33,Tamil Nadu,2018,"Calendar Year (Jan - Dec), 2018",Total Cognizable IPC crimes,Total Cognizable IPC crimes,185912,204725,246.4
12863,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",395,402,0.5
12864,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),7,7,0
12865,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),91,92,0.1
12866,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),4056,4229,5.4
12867,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),608,626,0.8
12868,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),781,781,2.1
12869,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),1256,1279,1.7
12870,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
12871,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),7,7,0
12872,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),64617,75515,85.2
12873,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),7782,7864,10.3
12874,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),1274,1274,1.7
12875,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),253,262,0.3
12876,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
12877,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),534,534,0.7
12878,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),13,13,0
12879,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),6457,7353,8.5
12880,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),1713,1727,2.3
12881,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),39354,49029,51.9
12882,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) Rash Driving on Public way (Total),47524,58109,62.7
12883,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),36,36,0
12884,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),336,356,0.4
12885,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women (Sec.354 IPC),656,658,1.7
12886,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women with Intent to Outrage her Modesty (Total),803,805,2.1
12887,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),20,20,0.1
12888,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment a) at Work or Office Premises,13,13,0
12889,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment b) In Public Transport System,4,4,0
12890,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment c) In Shelter Homes for women and Children,7,7,0
12891,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment d) Other Places,63,63,0.2
12892,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment Sexual Harassment (Sec.354A IPC) (Total),87,87,0.2
12893,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Stalking (Sec.354D IPC),24,24,0.1
12894,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Voyeurism (Sec.354C IPC),16,16,0
12895,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),4,4,0
12896,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),2478,2697,3.3
12897,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),8,8,0
12898,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),138,0,0.2
12899,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
12900,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Causing Death by Negligence (Sec.304-A IPC) (Total),10637,11785,14
12901,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Medical Negligence,1,1,0
12902,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence of Civic Bodies,0,0,0
12903,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Rail Accidents,0,0,0
12904,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents A) Hit and Run,1013,1054,1.3
12905,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents B) Other Accidents (other than Hit and Run),9246,10289,12.2
12906,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents Deaths due to Negligence relating to Road Accidents (Total),10259,11343,13.5
12907,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Causing Death by Negligence Deaths due to other Negligence,377,441,0.5
12908,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),68,76,0.1
12909,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),28,28,0.1
12910,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Exploitation of Trafficked Person (Section 370A IPC),0,0,0
12911,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Human Trafficking (U/S 370),14,35,0
12912,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt A) Voluntarily causing grievous hurt (Sec.325 IPC),287,304,0.4
12913,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),258,285,0.3
12914,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt C) Acid Attack (Sec.326A IPC),9,9,0
12915,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt D) Attempt to Acid Attack (Sec.326B IPC),0,0,0
12916,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),68,68,0.1
12917,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt F) Causing Grievous Hurt by actendangering life/safety of others (Sec.338 IPC),57,58,0.1
12918,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Hurt Grievous Hurt G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
12919,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Grievous Hurt Grievous Hurt (Total),679,724,0.9
12920,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Hurt (Simple +Grievous),39050,41190,51.5
12921,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),19890,20797,26.2
12922,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),16996,18123,22.4
12923,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),1207,1253,1.6
12924,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt D) Causing Hurt by act endangering life/safety of others (Sec.336/337),143,154,0.2
12925,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Hurt Simple Hurt E) Other Simple Hurt (Sec.327, 328, 330 & 334)",135,139,0.2
12926,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Hurt Simple Hurt Simple Hurt (Total),38371,40466,50.6
12927,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
12928,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),2,2,0
12929,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction in order to Murder (Sec.364 IPC),1,1,0
12930,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),494,495,1.3
12931,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction (Sec.363 IPC) A) Missing Children Deemed as Kidnapped,4,4,0
12932,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction (Sec.363 IPC) B) Other Kidnapping & Abduction,172,179,0.2
12933,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction (Sec.363 IPC) Kidnapping and Abduction (Sec.363 IPC),176,183,0.2
12934,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping and Abduction (Total),898,908,1.2
12935,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Kidnapping for Ransom (Sec.364A IPC),27,29,0
12936,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Kidnapping and Abduction Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",99,99,0.1
12937,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Kidnapping and Abduction Procuration of Minor Girls (Sec.366A),99,99,0.5
12938,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",12,12,0
12939,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Murder (Sec.302 IPC),1745,1826,2.3
12940,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Offences Affecting the Human Body (Total),57333,60854,75.6
12941,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Rape (Sec.376 IPC),362,362,1
12942,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
12943,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),1,1,0
12944,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),751,761,1
12945,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),67,67,0.1
12946,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) A) Day Time,1033,1040,1.4
12947,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) B) Night,3359,3372,4.4
12948,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) Burglary (Total),4392,4412,5.8
12949,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),154,157,0.2
12950,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),5,5,0
12951,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity A) Dacoity (Sec.395/397 IPC),113,115,0.1
12952,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity B) Dacoity with Murder (Sec.396 IPC),0,0,0
12954,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),2,2,0
12955,India,33,Tamil Nadu,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),1352,1354,1.8
